305#37341元/平米#莘城苑#闵行 莘庄 外环外##房屋户型2室2厅0厨1卫#建筑面积81.68㎡#房屋朝向南#装修情况简装#配备电梯无
439#50460元/平米#金都花好悦园#闵行 颛桥 外环外##房屋户型2室2厅1厨1卫#建筑面积87㎡#房屋朝向南#装修情况精装#配备电梯无
530#61657元/平米#中城绿苑#闵行 春申 外环外##房屋户型2室2厅1厨1卫#建筑面积85.96㎡#房屋朝向南#装修情况精装#配备电梯有
769#68023元/平米#精文城上城#静安 西藏北路 内环内#近1号线上海火车站站#房屋户型3室2厅1厨1卫#建筑面积113.05㎡#房屋朝向南 北#装修情况简装#配备电梯有
628#62166元/平米#大华颐和华城(公寓)#普陀 万里 内环至中环##房屋户型2室2厅1厨1卫#建筑面积101.02㎡#房屋朝向南#装修情况精装#配备电梯有
926#73909元/平米#明德坊#黄浦 打浦桥 内环内#近4号线鲁班路站#房屋户型3室2厅1厨2卫#建筑面积125.29㎡#房屋朝向南 西南#装修情况简装#配备电梯有
221#39136元/平米#真光新村第二小区#普陀 真光 中环至外环##房屋户型1室1厅1厨1卫#建筑面积56.47㎡#房屋朝向南#装修情况简装#配备电梯无
1775#117015元/平米#尚海湾豪庭#徐汇 徐汇滨江 内环至中环#近7号线龙华中路站#房屋户型3室2厅1厨2卫#建筑面积151.69㎡#房屋朝向东南#装修情况精装#配备电梯有
175#42435元/平米#子长小区#普陀 甘泉宜川 内环至中环##房屋户型1室1厅1厨1卫#建筑面积41.24㎡#房屋朝向南#装修情况简装#配备电梯无
167#30004元/平米#庆安一村#宝山 月浦 外环外#近3号线江杨北路站#房屋户型2室1厅1厨1卫#建筑面积55.66㎡#房屋朝向南#装修情况简装#配备电梯无
274.5#45253元/平米#金巷小区#浦东 金桥 中环至外环#近9号线台儿庄路站#房屋户型2室2厅1厨1卫#建筑面积60.66㎡#房屋朝向南#装修情况简装#配备电梯无
840#113361元/平米#中凯城市之光(静安)#静安 南京西路 内环内#近2号线南京西路站#房屋户型1室2厅1厨1卫#建筑面积74.1㎡#房屋朝向南 西南 北#装修情况精装#配备电梯有
153#29088元/平米#中惠广场#浦东 金桥 中环至外环#近9号线金桥站#房屋户型1室1厅1厨1卫#建筑面积52.6㎡#房屋朝向西北#装修情况简装#配备电梯有
178#33321元/平米#金硕河畔景园西区#闵行 浦江 #近浦江线三鲁公路站#房屋户型1室1厅1厨1卫#建筑面积53.42㎡#房屋朝向南#装修情况精装#配备电梯有
620#84932元/平米#百花公寓#黄浦 蓬莱公园 内环内#近8号线陆家浜路站#房屋户型1室2厅1厨1卫#建筑面积73㎡#房屋朝向南#装修情况简装#配备电梯有
340#54760元/平米#博三小区#浦东 金桥 中环至外环#近6号线博兴路站#房屋户型2室1厅0厨1卫#建筑面积62.09㎡#房屋朝向南#装修情况简装#配备电梯无
460#73742元/平米#竹园高层#浦东 源深 内环内#近2号线世纪大道站#房屋户型2室1厅1厨1卫#建筑面积62.38㎡#房屋朝向南#装修情况精装#配备电梯有
245#32589元/平米#华亭新家银杏苑#松江 松江老城 外环外##房屋户型2室2厅1厨1卫#建筑面积75.18㎡#房屋朝向南#装修情况精装#配备电梯无
405#67287元/平米#一品漫城(一期)(公寓)#闵行 浦江 外环外#近8号线芦恒路站#房屋户型1室1厅1厨1卫#建筑面积60.19㎡#房屋朝向南#装修情况精装#配备电梯有
183#57784元/平米#由由七村#浦东 北蔡 内环至中环#近7号线杨高南路站#房屋户型1室1厅1厨1卫#建筑面积31.67㎡#房屋朝向南#装修情况精装#配备电梯无
330#45156元/平米#昆仑花苑#普陀 真光 中环至外环##房屋户型2室1厅1厨1卫#建筑面积73.08㎡#房屋朝向南#装修情况精装#配备电梯无
305#55902元/平米#齐河三小区#浦东 世博 内环至中环#近6号线高科西路站#房屋户型2室1厅1厨1卫#建筑面积54.56㎡#房屋朝向西南#装修情况简装#配备电梯无
218#28039元/平米#朗诗未来街区#奉贤 奉贤金汇 外环外##房屋户型3室2厅1厨1卫#建筑面积77.75㎡#房屋朝向南#装修情况毛坯#配备电梯无
350#77178元/平米#瞿四小区#黄浦 世博滨江 内环内#近4号线西藏南路站#房屋户型2室1厅1厨1卫#建筑面积45.35㎡#房屋朝向南#装修情况简装#配备电梯无
320#51406元/平米#玉兰香苑(三期)#浦东 张江 中环至外环##房屋户型1室1厅0厨1卫#建筑面积62.25㎡#房屋朝向南#装修情况毛坯#配备电梯无
345#72831元/平米#古宋小区#长宁 仙霞 内环至中环#近2号线威宁路站#房屋户型2室1厅1厨1卫#建筑面积47.37㎡#房屋朝向南#装修情况精装#配备电梯无
1100#76977元/平米#明园小安桥#徐汇 田林 内环至中环#近3号线宜山路站#房屋户型3室1厅1厨2卫#建筑面积142.9㎡#房屋朝向南#装修情况精装#配备电梯有
535#68301元/平米#双桥小区#浦东 金桥 中环至外环#近6号线巨峰路站#房屋户型2室1厅1厨1卫#建筑面积78.33㎡#房屋朝向南 北#装修情况简装#配备电梯无
910#72736元/平米#大华锦绣华城(十八街区)(公寓)#浦东 北蔡 内环至中环#近13号线下南路站#房屋户型3室2厅1厨1卫#建筑面积125.11㎡#房屋朝向南 北#装修情况精装#配备电梯有
1889#99737元/平米#浦东世纪花园(公寓)#浦东 花木 内环内#近7号线花木路站#房屋户型4室2厅1厨2卫#建筑面积189.4㎡#房屋朝向南#装修情况精装#配备电梯有
610#64272元/平米#碧云新天地(一期)#浦东 金桥 中环至外环#近6号线博兴路站#房屋户型2室1厅1厨1卫#建筑面积94.91㎡#房屋朝向南#装修情况精装#配备电梯无
820#77359元/平米#长春新苑#徐汇 田林 内环至中环#近9号线桂林路站#房屋户型3室2厅1厨1卫#建筑面积106㎡#房屋朝向南#装修情况精装#配备电梯无
1150#82645元/平米#江临天下#浦东 陆家嘴 内环内#近9号线商城路站#房屋户型3室1厅1厨2卫#建筑面积139.15㎡#房屋朝向南#装修情况简装#配备电梯有
930#80646元/平米#大上海城市花园#普陀 长寿路 内环内#近3号线镇坪路站#房屋户型3室2厅1厨1卫#建筑面积115.32㎡#房屋朝向南 北#装修情况精装#配备电梯有
930#89183元/平米#临江豪园#徐汇 龙华 内环至中环#近7号线龙华中路站#房屋户型2室2厅0厨2卫#建筑面积104.28㎡#房屋朝向南#装修情况精装#配备电梯有
199#34943元/平米#浦煤新村#浦东 金桥 中环至外环##房屋户型2室1厅1厨1卫#建筑面积56.95㎡#房屋朝向南#装修情况简装#配备电梯无
184#49919元/平米#临沂六村#浦东 南码头 内环至中环#近6号线临沂新村站#房屋户型1室1厅1厨1卫#建筑面积36.86㎡#房屋朝向南#装修情况精装#配备电梯无
158#29857元/平米#兰花清苑#松江 泗泾 外环外##房屋户型1室1厅1厨1卫#建筑面积52.92㎡#房屋朝向南#装修情况毛坯#配备电梯有
290#39190元/平米#高行绿洲(五期)#浦东 高东 中环至外环#近6号线外高桥保税区南站#房屋户型2室1厅1厨1卫#建筑面积74㎡#房屋朝向南#装修情况毛坯#配备电梯有
235#45184元/平米#银山小区#浦东 金杨 内环至中环#近9号线蓝天路站#房屋户型1室1厅1厨1卫#建筑面积52.01㎡#房屋朝向南 北#装修情况简装#配备电梯无
325#50687元/平米#罗山五村#浦东 金杨 内环至中环#近6号线德平路站#房屋户型2室1厅1厨1卫#建筑面积64.12㎡#房屋朝向南#装修情况简装#配备电梯无
250#46443元/平米#万荣小区#静安 阳城 内环至中环##房屋户型2室1厅1厨1卫#建筑面积53.83㎡#房屋朝向南#装修情况简装#配备电梯无
899#71771元/平米#桃林小区#浦东 源深 内环内#近9号线杨高中路站#房屋户型3室1厅1厨1卫#建筑面积125.26㎡#房屋朝向南#装修情况精装#配备电梯有
600#61313元/平米#翰锦苑#浦东 三林 内环至中环#近6号线华夏西路站#房屋户型2室2厅0厨1卫#建筑面积97.86㎡#房屋朝向南#装修情况精装#配备电梯有
598#115222元/平米#中原新村#徐汇 徐家汇 内环内#近1号线上海体育馆站#房屋户型2室1厅1厨1卫#建筑面积51.9㎡#房屋朝向南#装修情况简装#配备电梯无
1450#78447元/平米#新湖明珠城#普陀 武宁 内环内#近13号线武宁路站#房屋户型3室2厅1厨2卫#建筑面积184.84㎡#房屋朝向南#装修情况精装#配备电梯有
820#80924元/平米#静安城#静安 曹家渡 内环内#近2号线江苏路站#房屋户型2室2厅1厨1卫#建筑面积101.33㎡#房屋朝向南#装修情况精装#配备电梯有
365#45608元/平米#紫晶苑#浦东 张江 中环至外环##房屋户型2室1厅1厨1卫#建筑面积80.03㎡#房屋朝向南#装修情况精装#配备电梯无
979#103972元/平米#瑞虹新城璟庭#虹口 临平路 内环内#近4号线临平路站#房屋户型2室2厅1厨1卫#建筑面积94.16㎡#房屋朝向南#装修情况精装#配备电梯有
465#79542元/平米#光华园#徐汇 上海南站 内环至中环##房屋户型2室1厅1厨1卫#建筑面积58.46㎡#房屋朝向南#装修情况简装#配备电梯无
295#40629元/平米#泗塘七村#宝山 张庙 中环至外环##房屋户型2室1厅1厨1卫#建筑面积72.61㎡#房屋朝向南#装修情况简装#配备电梯无
700#45346元/平米#鑫都城云天绿洲#闵行 颛桥 外环外##房屋户型3室2厅1厨2卫#建筑面积154.37㎡#房屋朝向南 北#装修情况精装#配备电梯无
140#19126元/平米#解放新村#奉贤 南桥 外环外##房屋户型3室1厅1厨1卫#建筑面积73.2㎡#房屋朝向南#装修情况简装#配备电梯无
365#40624元/平米#保利西子湾#松江 松江大学城 外环外##房屋户型2室2厅1厨1卫#建筑面积89.85㎡#房屋朝向南#装修情况精装#配备电梯有
313#48378元/平米#金杨新村九街坊#浦东 金杨 内环至中环#近6号线金桥路站#房屋户型3室1厅1厨1卫#建筑面积64.7㎡#房屋朝向南#装修情况精装#配备电梯无
240#39371元/平米#嘉利坊#嘉定 丰庄 中环至外环##房屋户型2室1厅1厨1卫#建筑面积60.96㎡#房屋朝向南#装修情况简装#配备电梯无
430#68363元/平米#东南新村(浦东)#浦东 陆家嘴 内环内#近9号线商城路站#房屋户型3室1厅1厨1卫#建筑面积62.9㎡#房屋朝向南#装修情况简装#配备电梯无
136#30331元/平米#月浦三村#宝山 月浦 外环外##房屋户型2室0厅1厨1卫#建筑面积44.84㎡#房屋朝向南#装修情况简装#配备电梯无
238#55247元/平米#龙南三四村#徐汇 龙华 内环至中环#近11号线(花桥-三林)龙耀路站#房屋户型1室1厅1厨1卫#建筑面积43.08㎡#房屋朝向南#装修情况简装#配备电梯无
412#57191元/平米#平阳三街坊#闵行 古美 中环至外环#近12号线虹莘路站#房屋户型2室1厅1厨1卫#建筑面积72.04㎡#房屋朝向南#装修情况简装#配备电梯无
610#49107元/平米#莘城公寓#闵行 莘庄 外环外#近1号线莘庄站#房屋户型3室2厅1厨2卫#建筑面积124.22㎡#房屋朝向南#装修情况精装#配备电梯无
355#55253元/平米#三林安居苑#浦东 三林 中环至外环#近11号线(嘉定北-迪士尼)三林东站#房屋户型2室1厅0厨1卫#建筑面积64.25㎡#房屋朝向南#装修情况精装#配备电梯无
188#48768元/平米#场中路2401弄#静安 彭浦 中环至外环#近1号线彭浦新村站#房屋户型1室1厅1厨1卫#建筑面积38.55㎡#房屋朝向南#装修情况简装#配备电梯无
212#33455元/平米#绿海家园#浦东 川沙 外环外#近2号线川沙站#房屋户型2室1厅1厨1卫#建筑面积63.37㎡#房屋朝向南#装修情况简装#配备电梯无
173#39552元/平米#淞南四村#宝山 淞南 中环至外环#近3号线淞发路站#房屋户型1室1厅1厨1卫#建筑面积43.74㎡#房屋朝向南#装修情况简装#配备电梯无
205#37328元/平米#桃浦七村雪松苑#普陀 桃浦 外环外#近11号线(花桥-三林)桃浦新村站#房屋户型2室1厅1厨1卫#建筑面积54.92㎡#房屋朝向南#装修情况简装#配备电梯无
635#66625元/平米#花木苑#浦东 花木 内环内#近2号线世纪公园站#房屋户型3室2厅1厨1卫#建筑面积95.31㎡#房屋朝向南#装修情况简装#配备电梯无
158#25738元/平米#红梅小区(嘉定)#嘉定 安亭 外环外#近11号线(花桥-三林)安亭站#房屋户型2室1厅1厨1卫#建筑面积61.39㎡#房屋朝向南 北#装修情况简装#配备电梯无
215#39971元/平米#馨佳园(韶山路418弄)#宝山 顾村 外环外##房屋户型1室1厅1厨1卫#建筑面积53.79㎡#房屋朝向南#装修情况毛坯#配备电梯有
508#79264元/平米#中远两湾城#普陀 中远两湾城 内环内#近3号线中潭路站#房屋户型1室2厅1厨1卫#建筑面积64.09㎡#房屋朝向南#装修情况精装#配备电梯有
225#29668元/平米#金硕河畔景园西区#闵行 浦江 #近浦江线三鲁公路站#房屋户型2室2厅1厨1卫#建筑面积75.84㎡#房屋朝向南 北#装修情况毛坯#配备电梯有
170#26985元/平米#华骥苑#青浦 夏阳 外环外##房屋户型2室1厅1厨1卫#建筑面积63㎡#房屋朝向南#装修情况简装#配备电梯无
258#46605元/平米#梅陇四村#徐汇 华东理工 内环至中环##房屋户型1室1厅1厨1卫#建筑面积55.36㎡#房屋朝向南#装修情况简装#配备电梯有
340#24264元/平米#佳乐苑#青浦 夏阳 外环外##房屋户型3室2厅1厨2卫#建筑面积140.13㎡#房屋朝向南#装修情况简装#配备电梯有
320#43133元/平米#黎明花园#闵行 七宝 外环外##房屋户型2室1厅1厨1卫#建筑面积74.19㎡#房屋朝向南 北#装修情况简装#配备电梯无
405#47358元/平米#平吉二村#闵行 古美 中环至外环#近12号线虹莘路站#房屋户型2室2厅1厨1卫#建筑面积85.52㎡#房屋朝向南#装修情况精装#配备电梯无
257#50147元/平米#水电小区#虹口 凉城 内环至中环#近3号线大柏树站#房屋户型2室0厅1厨1卫#建筑面积51.25㎡#房屋朝向南#装修情况简装#配备电梯无
349#44952元/平米#银都新村(8至10区)#闵行 颛桥 外环外#近5号线银都路站#房屋户型3室1厅1厨1卫#建筑面积77.64㎡#房屋朝向南#装修情况简装#配备电梯无
282#28232元/平米#新城悠活城#嘉定 菊园新区 外环外#近11号线(嘉定北-迪士尼)嘉定西站#房屋户型2室2厅1厨1卫#建筑面积99.89㎡#房屋朝向南#装修情况精装#配备电梯有
618#48967元/平米#新梅公寓#闵行 古美 中环至外环#近1号线外环路站#房屋户型3室1厅1厨2卫#建筑面积126.21㎡#房屋朝向南#装修情况精装#配备电梯有
451#35925元/平米#运银公寓#浦东 外高桥 中环至外环#近6号线外高桥保税区北站#房屋户型3室2厅1厨2卫#建筑面积125.54㎡#房屋朝向南#装修情况简装#配备电梯无
895#86591元/平米#大同花园北区#黄浦 打浦桥 内环内#近9号线打浦桥站#房屋户型2室2厅1厨1卫#建筑面积103.36㎡#房屋朝向南 北#装修情况精装#配备电梯有
340#63826元/平米#康乐小区(徐汇)#徐汇 康健 内环至中环#近1号线上海南站站#房屋户型2室0厅1厨1卫#建筑面积53.27㎡#房屋朝向南#装修情况毛坯#配备电梯无
340#51547元/平米#罗山一村#浦东 金杨 内环至中环##房屋户型2室1厅1厨1卫#建筑面积65.96㎡#房屋朝向南#装修情况精装#配备电梯无
780.6#67486元/平米#恒大华城天地苑#浦东 三林 内环至中环#近8号线杨思站#房屋户型3室2厅1厨1卫#建筑面积115.67㎡#房屋朝向南#装修情况精装#配备电梯有
300#50117元/平米#石泉一村#普陀 光新 内环至中环#近3号线镇坪路站#房屋户型2室1厅1厨1卫#建筑面积59.86㎡#房屋朝向南 西 北#装修情况精装#配备电梯无
680#62118元/平米#祥和家园#普陀 长征 中环至外环##房屋户型2室2厅1厨1卫#建筑面积109.47㎡#房屋朝向南#装修情况简装#配备电梯有
